Date,Ticker,Type,Price
2024-12-16,KEYS,Close,163.22000122070312
2024-12-16,KHC,Close,28.797014236450195
2024-12-16,KKR,Close,146.74612426757812
2024-12-16,KMB,Close,126.15505981445312
2024-12-16,KMI,Close,25.71661949157715
2024-12-16,KMX,Close,84.2699966430664
2024-12-16,KO,Close,60.75745391845703
2024-12-16,KR,Close,60.61854934692383
2024-12-16,KVUE,Close,20.90350914001465
2024-12-16,LDOS,Close,143.29837036132812
2024-12-16,LH,Close,226.1017303466797
2024-12-16,LII,Close,622.7627563476562
2024-12-16,LIN,Close,418.6725769042969
2024-12-16,LKQ,Close,35.649478912353516
2024-12-16,LLY,Close,762.0757446289062
2024-12-16,LNG,Close,206.97747802734375
2024-12-16,LOW,Close,242.85562133789062
2024-12-16,LRCX,Close,71.13851165771484
2024-12-16,LULU,Close,379.4200134277344
2024-12-16,MA,Close,525.0135498046875
2024-12-16,MCD,Close,286.0089416503906
2024-12-16,MCK,Close,577.2970581054688
2024-12-16,MCO,Close,462.8207702636719
2024-12-16,MDB,Close,245.6300048828125
2024-12-16,MELI,Close,1720.3599853515625
2024-12-16,MET,Close,79.06794738769531
2024-12-16,META,Close,583.41552734375
2024-12-16,MKC,Close,76.93794250488281
2024-12-16,MLM,Close,530.6245727539062
2024-12-16,MMC,Close,208.4095458984375
2024-12-16,MMM,Close,126.88442993164062
2024-12-16,MOS,Close,23.333328247070312
2024-12-16,MRK,Close,94.54828643798828
2024-12-16,MRNA,Close,39.38999938964844
2024-12-16,MRVL,Close,111.55105590820312
2024-12-16,MS,Close,120.07769012451172
2024-12-16,MSFT,Close,433.40289306640625
2024-12-16,MSI,Close,466.4085388183594
2024-12-16,MSTR,Close,364.20001220703125
2024-12-16,MTD,Close,1230.739990234375
2024-12-16,MU,Close,89.74530029296875
2024-12-16,NDAQ,Close,76.7533950805664
2024-12-16,NEE,Close,69.50199890136719
2024-12-16,NEM,Close,37.64179992675781
2024-12-16,NFLX,Close,90.90499877929688
2024-12-16,NI,Close,35.175071716308594
2024-12-16,NOC,Close,461.52581787109375
2024-12-16,NOW,Close,1091.25
2024-12-16,NTAP,Close,116.09613037109375
2024-12-16,NTNX,Close,65.06999969482422
2024-12-16,NUE,Close,114.55506896972656
2024-12-16,NVDA,Close,134.6631622314453
2024-12-16,NXPI,Close,206.36264038085938
2024-12-16,OC,Close,166.1901397705078
2024-12-16,ODFL,Close,180.0740203857422
2024-12-16,OKE,Close,95.07601165771484
2024-12-16,ORCL,Close,167.9891357421875
2024-12-16,OVV,Close,36.94305419921875
2024-12-16,PANW,Close,186.77999877929688
2024-12-16,PEG,Close,82.40221405029297
2024-12-16,PEP,Close,146.9188995361328
2024-12-16,PFE,Close,24.581396102905273
2024-12-16,PG,Close,163.734130859375
2024-12-16,PGR,Close,235.16790771484375
2024-12-16,PHM,Close,109.6629867553711
2024-12-16,PLD,Close,99.67471313476562
2024-12-16,PLTR,Close,80.55000305175781
2024-12-16,PNC,Close,185.87989807128906
2024-12-16,PNR,Close,100.92475128173828
2024-12-16,POOL,Close,343.40838623046875
2024-12-16,PPG,Close,117.11518096923828
2024-12-16,PRU,Close,112.01314544677734
2024-12-16,PSX,Close,106.37749481201172
2024-12-16,PTC,Close,187.5800018310547
2024-12-16,PWR,Close,328.0160827636719
2024-12-16,PYPL,Close,86.92903900146484
2024-12-16,QCOM,Close,149.54251098632812
2024-12-16,RCL,Close,235.6614227294922
2024-12-16,REGN,Close,697.9788208007812
2024-12-16,RJF,Close,153.0479278564453
2024-12-16,RTX,Close,114.34810638427734
2024-12-16,SBAC,Close,199.45263671875
2024-12-16,SBUX,Close,85.69486236572266
2024-12-16,SCHW,Close,73.4109115600586
2024-12-16,SLB,Close,35.69978332519531
2024-12-16,SNOW,Close,166.2899932861328
2024-12-16,SNPS,Close,492.17999267578125
2024-12-16,SPGI,Close,488.2002258300781
2024-12-16,STE,Close,205.93325805664062
2024-12-16,SYF,Close,64.30648040771484
2024-12-16,SYK,Close,361.3192138671875
2024-12-16,SYY,Close,74.9176025390625
2024-12-16,T,Close,21.774578094482422
2024-12-16,TAP,Close,57.211124420166016
2024-12-16,TEAM,Close,257.260009765625
2024-12-16,TFC,Close,41.28007125854492
2024-12-16,TGT,Close,125.92455291748047
2024-12-16,TRGP,Close,172.95933532714844
2024-12-16,TRMB,Close,71.63999938964844
2024-12-16,TRV,Close,236.89662170410156
2024-12-16,TSCO,Close,53.02626037597656
2024-12-16,TSLA,Close,421.05999755859375
2024-12-16,TT,Close,374.3983154296875
2024-12-16,TWLO,Close,107.93000030517578
2024-12-16,TXN,Close,180.99368286132812
2024-12-16,UBER,Close,60.72999954223633
2024-12-16,UNH,Close,488.1094665527344
2024-12-16,UNP,Close,221.04542541503906
2024-12-16,UPS,Close,117.59715270996094
2024-12-16,URI,Close,716.2282104492188
2024-12-16,USB,Close,45.85830307006836
2024-12-16,V,Close,315.4693603515625
2024-12-16,VEEV,Close,224.14999389648438
2024-12-16,VLTO,Close,103.79633331298828
2024-12-16,VRTX,Close,397.2699890136719
2024-12-16,VZ,Close,37.357940673828125
2024-12-16,WAT,Close,368.1600036621094
2024-12-16,WBD,Close,10.6899995803833
2024-12-16,WDAY,Close,273.0400085449219
2024-12-16,WDC,Close,45.35887908935547
2024-12-16,WELL,Close,122.49113464355469
2024-12-16,WFC,Close,68.84400177001953
2024-12-16,WMB,Close,52.12969207763672
2024-12-16,WSM,Close,180.9298858642578
2024-12-16,WST,Close,330.3267517089844
2024-12-16,WTW,Close,314.0130310058594
2024-12-16,WY,Close,26.615966796875
2024-12-16,XOM,Close,102.12198638916016
2024-12-16,XYL,Close,115.75672912597656
2024-12-16,ZBH,Close,106.11531829833984
2024-12-16,ZTS,Close,162.67816162109375
2024-12-23,A,Close,134.44943237304688
2024-12-23,AAPL,Close,254.43922424316406
2024-12-23,ABBV,Close,171.9960479736328
2024-12-23,ACGL,Close,92.33999633789062
2024-12-23,ADBE,Close,446.4800109863281
2024-12-23,ADI,Close,213.4696044921875
2024-12-23,ADP,Close,291.6307067871094
2024-12-23,ADSK,Close,297.5899963378906
2024-12-23,AFL,Close,101.1578598022461
2024-12-23,AIZ,Close,211.79624938964844
2024-12-23,AJG,Close,284.0531005859375
2024-12-23,AKAM,Close,96.97000122070312
2024-12-23,ALNY,Close,237.97000122070312
2024-12-23,AMAT,Close,165.1765594482422
2024-12-23,AMD,Close,125.19000244140625
2024-12-23,AMGN,Close,254.37014770507812
2024-12-23,AMP,Close,529.17138671875
2024-12-23,AMT,Close,175.85113525390625
2024-12-23,AMZN,Close,223.75
2024-12-23,ANET,Close,113.02999877929688
2024-12-23,AON,Close,358.2168273925781
2024-12-23,APD,Close,285.53460693359375
2024-12-23,AVGO,Close,239.40199279785156
2024-12-23,AVTR,Close,21.40999984741211
2024-12-23,AXON,Close,610.97998046875
2024-12-23,AXP,Close,297.8415222167969
2024-12-23,BAC,Close,43.33629608154297
2024-12-23,BALL,Close,54.977054595947266
2024-12-23,BBY,Close,84.64179229736328
2024-12-23,BG,Close,75.4332504272461
2024-12-23,BK,Close,75.88931274414062
2024-12-23,BKNG,Close,5000.23681640625
