Date,Ticker,Type,Price
2024-11-04,ADBE,Close,494.67999267578125
2024-11-11,ADBE,Close,503.3699951171875
2024-11-18,ADBE,Close,512.1500244140625
2024-11-25,ADBE,Close,515.9299926757812
2024-12-02,ADBE,Close,552.9600219726562
2024-12-09,ADBE,Close,465.69000244140625
2024-12-16,ADBE,Close,447.1700134277344
2024-12-23,ADBE,Close,446.4800109863281
2024-12-30,ADBE,Close,430.57000732421875
2025-01-06,ADBE,Close,405.9200134277344
2025-01-13,ADBE,Close,429.989990234375
2025-01-20,ADBE,Close,435.3800048828125
2025-01-27,ADBE,Close,437.45001220703125
2025-02-03,ADBE,Close,433.07000732421875
2025-02-10,ADBE,Close,460.1600036621094
2025-02-17,ADBE,Close,444.32000732421875
2025-02-24,ADBE,Close,438.55999755859375
2025-03-03,ADBE,Close,449.3999938964844
2025-03-10,ADBE,Close,394.739990234375
2025-03-17,ADBE,Close,387.260009765625
2025-03-24,ADBE,Close,385.7099914550781
2025-03-31,ADBE,Close,349.07000732421875
2025-04-07,ADBE,Close,352.4700012207031
2025-04-14,ADBE,Close,348.79998779296875
2025-04-21,ADBE,Close,367.7200012207031
2025-04-28,ADBE,Close,380.8699951171875
2025-05-05,ADBE,Close,383.2799987792969
2025-05-12,ADBE,Close,417.1300048828125
2025-05-19,ADBE,Close,407.69000244140625
2025-05-26,ADBE,Close,415.0899963378906
2025-06-02,ADBE,Close,416.9200134277344
2025-06-09,ADBE,Close,391.67999267578125
2025-06-16,ADBE,Close,376.9200134277344
2025-06-23,ADBE,Close,385.8299865722656
2025-06-30,ADBE,Close,379.30999755859375
2025-07-07,ADBE,Close,363.3500061035156
2025-07-14,ADBE,Close,365.7900085449219
2025-07-21,ADBE,Close,370.739990234375
2025-07-28,ADBE,Close,347.79998779296875
2025-08-04,ADBE,Close,341.04998779296875
2025-08-11,ADBE,Close,354.8500061035156
2025-08-18,ADBE,Close,362.0899963378906
2025-08-25,ADBE,Close,356.70001220703125
2023-10-02,ADI,Close,167.50344848632812
2023-10-09,ADI,Close,164.7112579345703
2023-10-16,ADI,Close,160.3303680419922
2023-10-23,ADI,Close,154.6015167236328
2023-10-30,ADI,Close,161.67832946777344
2023-11-06,ADI,Close,165.91476440429688
2023-11-13,ADI,Close,176.24595642089844
2023-11-20,ADI,Close,176.24595642089844
2023-11-27,ADI,Close,176.2651824951172
2023-12-04,ADI,Close,178.84666442871094
2023-12-11,ADI,Close,194.32452392578125
2023-12-18,ADI,Close,190.6678466796875
2023-12-25,ADI,Close,192.08021545410156
2024-01-01,ADI,Close,180.462158203125
2024-01-08,ADI,Close,182.21307373046875
2024-01-15,ADI,Close,188.4138946533203
2024-01-22,ADI,Close,187.601318359375
2024-01-29,ADI,Close,185.83103942871094
2024-02-05,ADI,Close,188.65573120117188
2024-02-12,ADI,Close,182.09701538085938
2024-02-19,ADI,Close,183.90599060058594
2024-02-26,ADI,Close,189.75856018066406
2024-03-04,ADI,Close,189.5457305908203
2024-03-11,ADI,Close,189.71966552734375
2024-03-18,ADI,Close,188.07711791992188
2024-03-25,ADI,Close,192.23695373535156
2024-04-01,ADI,Close,189.29202270507812
2024-04-08,ADI,Close,186.87191772460938
2024-04-15,ADI,Close,178.2120819091797
2024-04-22,ADI,Close,196.29959106445312
2024-04-29,ADI,Close,194.02529907226562
2024-05-06,ADI,Close,201.373046875
2024-05-13,ADI,Close,208.06959533691406
2024-05-20,ADI,Close,225.982177734375
2024-05-27,ADI,Close,227.90658569335938
2024-06-03,ADI,Close,228.1787109375
2024-06-10,ADI,Close,225.593017578125
2024-06-17,ADI,Close,225.45640563964844
2024-06-24,ADI,Close,222.73394775390625
2024-07-01,ADI,Close,225.30027770996094
2024-07-08,ADI,Close,232.78457641601562
2024-07-15,ADI,Close,225.6222686767578
2024-07-22,ADI,Close,220.9482421875
2024-07-29,ADI,Close,202.92539978027344
2024-08-05,ADI,Close,206.1942901611328
2024-08-12,ADI,Close,217.78668212890625
2024-08-19,ADI,Close,222.8607940673828
2024-08-26,ADI,Close,229.15464782714844
2024-09-02,ADI,Close,208.46788024902344
2024-09-09,ADI,Close,220.82781982421875
2024-09-16,ADI,Close,222.1601104736328
2024-09-23,ADI,Close,227.32275390625
2024-09-30,ADI,Close,223.58055114746094
2024-10-07,ADI,Close,228.11624145507812
2024-10-14,ADI,Close,223.6785430908203
2024-10-21,ADI,Close,225.4810333251953
2024-10-28,ADI,Close,220.88658142089844
2024-11-04,ADI,Close,221.2000732421875
2024-11-11,ADI,Close,202.1462860107422
2024-11-18,ADI,Close,210.21841430664062
2024-11-25,ADI,Close,213.60794067382812
2024-12-02,ADI,Close,213.75489807128906
2024-12-09,ADI,Close,212.19728088378906
2024-12-16,ADI,Close,208.3441162109375
2024-12-23,ADI,Close,213.4696044921875
2024-12-30,ADI,Close,211.87586975097656
2025-01-06,ADI,Close,208.92454528808594
2025-01-13,ADI,Close,215.60438537597656
2025-01-20,ADI,Close,213.8434295654297
2025-01-27,ADI,Close,208.45233154296875
2025-02-03,ADI,Close,201.88072204589844
2025-02-10,ADI,Close,211.1282196044922
2025-02-17,ADI,Close,235.0339813232422
2025-02-24,ADI,Close,226.3275604248047
2025-03-03,ADI,Close,222.19569396972656
2025-03-10,ADI,Close,206.25677490234375
2025-03-17,ADI,Close,201.958740234375
2025-03-24,ADI,Close,199.1526641845703
2025-03-31,ADI,Close,162.6341094970703
